Firm,Line Item,t,t-1,t-2,t-3,t-4,t-5,t-6,t-7
Firmaw,Operating Income,1199400000.0,1054600000.0,945200000.0,740000000.0,544800000.0,852500000.0,878100000.0,694800000.0
Firmaw,Interest Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14900000.0
Firmaw,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,15800000.0,0.0
Firmaw,Other Non-Operating Items,,,,,,,,
Firmaw,Pre-Tax Income,1279500000.0,1096500000.0,980800000.0,758500000.0,549000000.0,870900000.0,893900000.0,709700000.0
Firmaw,Income Tax Expense,154500000.0,436500000.0,244900000.0,169700000.0,130200000.0,199900000.0,237300000.0,214600000.0
Firmaw,Net Income,1127900000.0,660000000.0,735900000.0,588800000.0,418800000.0,671000000.0,656600000.0,495100000.0
Firmax,Cash and Cash Equivalents,7965000000.0,6092000000.0,6515000000.0,8524000000.0,7441000000.0,15621000000.0,13451000000.0,13531000000.0
Firmax,Accounts Receivable,7071000000.0,6873000000.0,7018000000.0,6484000000.0,6626000000.0,7184000000.0,7672000000.0,8261000000.0
Firmax,Inventory,5440000000.0,5096000000.0,4866000000.0,4700000000.0,5571000000.0,6226000000.0,6535000000.0,6254000000.0
Firmax,Other Current Assets,4500000000.0,4299000000.0,4389000000.0,5140000000.0,5257000000.0,4789000000.0,4509000000.0,3694000000.0
Firmax,Total Current Assets,25875000000.0,24766000000.0,30614000000.0,29764000000.0,33173000000.0,35685000000.0,34857000000.0,33181000000.0
Firmax,Property Plant & Equipment,,,,,,,,
Firmax,Intangible Assets,11431000000.0,14183000000.0,17305000000.0,22602000000.0,20386000000.0,23801000000.0,29083000000.0,34302000000.0
Firmax,Other Non-Current Assets,5852000000.0,3856000000.0,777000000.0,-391000000.0,-124000000.0,4326000000.0,2214000000.0,2041000000.0
Firmax,Total Assets,82637000000.0,87872000000.0,95377000000.0,101779000000.0,98335000000.0,105645000000.0,106132000000.0,105128000000.0
Firmax,Accounts Payable,3318000000.0,3102000000.0,2807000000.0,2533000000.0,2625000000.0,2274000000.0,1753000000.0,2462000000.0
Firmax,Short-Term Debt,5308000000.0,3057000000.0,568000000.0,2583000000.0,2704000000.0,4521000000.0,4315000000.0,1990000000.0
Firmax,Other Current Liabilities,11609000000.0,11747000000.0,11590000000.0,12525000000.0,11831000000.0,10822000000.0,11080000000.0,11012000000.0
Firmax,Total Current Liabilities,22206000000.0,18614000000.0,17204000000.0,19203000000.0,18766000000.0,17868000000.0,18348000000.0,16245000000.0
Firmax,Long-Term Debt,19806000000.0,21353000000.0,24274000000.0,23929000000.0,18699000000.0,20539000000.0,16254000000.0,15525000000.0
Firmax,Other Non-Current Liabilities,12041000000.0,11117000000.0,8514000000.0,7245000000.0,7813000000.0,8136000000.0,0.0,0.0
Firmax,Total Liabilities,55755000000.0,53303000000.0,55069000000.0,57012000000.0,49544000000.0,53319000000.0,50669000000.0,48185000000.0
Firmax,Total Equity,26882000000.0,34569000000.0,40308000000.0,44767000000.0,48791000000.0,52326000000.0,55463000000.0,56943000000.0
Firmax,Total Liabilities and Equity,82637000000.0,87872000000.0,95377000000.0,101779000000.0,98335000000.0,105645000000.0,106132000000.0,105128000000.0
Firmax,Revenues,42294000000.0,40122000000.0,39807000000.0,39498000000.0,42237000000.0,44033000000.0,47267000000.0,48047000000.0
Firmax,Cost of Goods Sold (COGS),13509000000.0,12775000000.0,13891000000.0,14934000000.0,16768000000.0,16954000000.0,16446000000.0,16871000000.0
Firmax,Gross Profit,28785000000.0,27347000000.0,25916000000.0,24564000000.0,25469000000.0,27079000000.0,30821000000.0,31176000000.0
Firmax,Operating Expenses,19854000000.0,19812000000.0,16956000000.0,17017000000.0,18786000000.0,19414000000.0,20944000000.0,22200000000.0
Firmax,Depreciation and Amortization,4519000000.0,4637000000.0,5441000000.0,6375000000.0,6691000000.0,6988000000.0,6978000000.0,7427000000.0
Firmax,Total Operating Expenses,,,,,,,,
Firmax,Operating Income,5731000000.0,3629000000.0,3576000000.0,1594000000.0,12517000000.0,1357000000.0,3817000000.0,2358000000.0
Firmax,Interest Income,343000000.0,385000000.0,328000000.0,289000000.0,266000000.0,264000000.0,232000000.0,199000000.0
Firmax,Interest Expense,772000000.0,754000000.0,693000000.0,672000000.0,732000000.0,801000000.0,714000000.0,749000000.0
Firmax,Other Non-Operating Items,,,,,,,,
Firmax,Pre-Tax Income,8701000000.0,6747000000.0,7499000000.0,5401000000.0,17283000000.0,5545000000.0,9232000000.0,7334000000.0
Firmax,Income Tax Expense,2508000000.0,4155000000.0,1787000000.0,942000000.0,5349000000.0,1028000000.0,2440000000.0,942000000.0
Firmax,Net Income,6220000000.0,2568000000.0,5691000000.0,4442000000.0,11920000000.0,4404000000.0,6661000000.0,6272000000.0
Firmay,Cash and Cash Equivalents,13271000000.0,8860000000.0,7007000000.0,4674000000.0,13023000000.0,6687000000.0,5552000000.0,3709000000.0
Firmay,Accounts Receivable,9676000000.0,10070000000.0,10202000000.0,10551000000.0,10255000000.0,12623000000.0,12533000000.0,12373000000.0
Firmay,Inventory,6956000000.0,6867000000.0,6255000000.0,6226000000.0,6093000000.0,7267000000.0,6744000000.0,5930000000.0
Firmay,Other Current Assets,4046000000.0,1786000000.0,697000000.0,621000000.0,7351000000.0,1430000000.0,608000000.0,706000000.0
Firmay,Total Current Assets,35563000000.0,28208000000.0,24931000000.0,22845000000.0,37561000000.0,30542000000.0,28004000000.0,24084000000.0
Firmay,Property Plant & Equipment,,,,,,,,
Firmay,Intangible Assets,38719000000.0,29997000000.0,31340000000.0,34217000000.0,23832000000.0,27841000000.0,30331000000.0,31969000000.0
Firmay,Other Non-Current Assets,895000000.0,818000000.0,698000000.0,-8957000000.0,-7994000000.0,-7375000000.0,-7390000000.0,418000000.0
Firmay,Total Assets,145563000000.0,133079000000.0,130124000000.0,131556000000.0,125387000000.0,126254000000.0,124216000000.0,117496000000.0
Firmay,Accounts Payable,5556000000.0,5169000000.0,4873000000.0,5668000000.0,5419000000.0,6148000000.0,5593000000.0,4989000000.0
Firmay,Short-Term Debt,9620000000.0,5201000000.0,8055000000.0,7872000000.0,6560000000.0,6673000000.0,5945000000.0,6374000000.0
Firmay,Other Current Liabilities,11629000000.0,10345000000.0,8994000000.0,9783000000.0,11988000000.0,10291000000.0,9811000000.0,9461000000.0
Firmay,Total Current Liabilities,29607000000.0,23403000000.0,22209000000.0,23708000000.0,26973000000.0,26368000000.0,24051000000.0,23148000000.0
Firmay,Long-Term Debt,22470000000.0,23224000000.0,17979000000.0,16327000000.0,13799000000.0,11242000000.0,5188000000.0,7330000000.0
Firmay,Other Non-Current Liabilities,8846000000.0,6554000000.0,8033000000.0,7738000000.0,7011000000.0,7924000000.0,1217000000.0,1267000000.0
Firmay,Total Liabilities,66871000000.0,58852000000.0,55233000000.0,54434000000.0,54543000000.0,51782000000.0,54997000000.0,51556000000.0
Firmay,Total Equity,78692000000.0,74227000000.0,74891000000.0,77122000000.0,70844000000.0,74472000000.0,69219000000.0,65940000000.0
Firmay,Total Liabilities and Equity,145563000000.0,133079000000.0,130124000000.0,131556000000.0,125387000000.0,126254000000.0,124216000000.0,117496000000.0
Firmay,Revenues,53166000000.0,50135000000.0,49436000000.0,50387000000.0,53634000000.0,58831000000.0,57561000000.0,59375000000.0
Firmay,Cost of Goods Sold (COGS),18407000000.0,17175000000.0,17520000000.0,17404000000.0,17345000000.0,19608000000.0,18756000000.0,18983000000.0
Firmay,Gross Profit,34759000000.0,32960000000.0,31916000000.0,32983000000.0,36289000000.0,39223000000.0,38805000000.0,40392000000.0
Firmay,Operating Expenses,26590000000.0,24331000000.0,23648000000.0,24006000000.0,25200000000.0,28313000000.0,27294000000.0,29394000000.0
Firmay,Depreciation and Amortization,5211000000.0,5210000000.0,5350000000.0,5575000000.0,4751000000.0,4990000000.0,4954000000.0,5788000000.0
Firmay,Total Operating Expenses,,,,,,,,
Firmay,Operating Income,8169000000.0,8629000000.0,8268000000.0,8977000000.0,11089000000.0,10910000000.0,11511000000.0,10998000000.0
Firmay,Interest Income,294000000.0,110000000.0,43000000.0,33000000.0,33000000.0,34000000.0,50000000.0,62000000.0
Firmay,Interest Expense,957000000.0,777000000.0,707000000.0,655000000.0,704000000.0,683000000.0,724000000.0,751000000.0
Firmay,Other Non-Operating Items,,,,,,,,
Firmay,Pre-Tax Income,13835000000.0,8999000000.0,7817000000.0,8134000000.0,12272000000.0,10735000000.0,11243000000.0,10773000000.0
Firmay,Income Tax Expense,1221000000.0,1296000000.0,1119000000.0,1106000000.0,1545000000.0,1443000000.0,1625000000.0,1528000000.0
Firmay,Net Income,12611000000.0,7703000000.0,6712000000.0,17783000000.0,10210000000.0,9175000000.0,9505000000.0,9113000000.0
Firmaz,Cash and Cash Equivalents,26741000000.0,20312000000.0,19130000000.0,31752000000.0,21607000000.0,9696000000.0,18550000000.0,11292000000.0
Firmaz,Accounts Receivable,27541000000.0,30721000000.0,25766000000.0,22714000000.0,31566000000.0,39094000000.0,40210000000.0,0.0
Firmaz,Inventory,21117000000.0,25223000000.0,21775000000.0,15822000000.0,19981000000.0,30009000000.0,30781000000.0,28976000000.0
Firmaz,Other Current Assets,49624000000.0,49869000000.0,45664000000.0,45784000000.0,58470000000.0,63638000000.0,65403000000.0,79509000000.0
Firmaz,Total Current Assets,97482000000.0,95404000000.0,86569000000.0,93358000000.0,100058000000.0,103343000000.0,114734000000.0,119777000000.0
Firmaz,Property Plant & Equipment,,,,,,,,
Firmaz,Intangible Assets,9870000000.0,10518000000.0,10980000000.0,4273000000.0,4680000000.0,1831000000.0,1855000000.0,4521000000.0
Firmaz,Other Non-Current Assets,14451000000.0,12193000000.0,11009000000.0,13079000000.0,9986000000.0,12765000000.0,21566000000.0,64146000000.0
Firmaz,Total Assets,399194000000.0,407097000000.0,411275000000.0,340157000000.0,353294000000.0,357512000000.0,360325000000.0,345257000000.0
Firmaz,Accounts Payable,30351000000.0,33196000000.0,28069000000.0,23795000000.0,32131000000.0,41927000000.0,42448000000.0,81846000000.0
Firmaz,Short-Term Debt,10134000000.0,11795000000.0,9484000000.0,5530000000.0,7208000000.0,8344000000.0,7833000000.0,6712000000.0
Firmaz,Other Current Liabilities,29831000000.0,27526000000.0,29587000000.0,33390000000.0,37076000000.0,31814000000.0,34014000000.0,3495000000.0
Firmaz,Total Current Liabilities,77813000000.0,79767000000.0,73825000000.0,70948000000.0,86212000000.0,93258000000.0,96979000000.0,102659000000.0
Firmaz,Long-Term Debt,66690000000.0,73870000000.0,82992000000.0,52849000000.0,38332000000.0,36218000000.0,29921000000.0,30463000000.0
Firmaz,Other Non-Current Liabilities,52157000000.0,55648000000.0,65947000000.0,52239000000.0,55786000000.0,46888000000.0,27908000000.0,4921000000.0
Firmaz,Total Liabilities,196660000000.0,209285000000.0,222764000000.0,176036000000.0,180330000000.0,176364000000.0,170398000000.0,174254000000.0
Firmaz,Total Equity,202534000000.0,197812000000.0,188511000000.0,164121000000.0,172964000000.0,181148000000.0,189927000000.0,171003000000.0
Firmaz,Total Liabilities and Equity,399194000000.0,407097000000.0,411275000000.0,340157000000.0,353294000000.0,357512000000.0,360325000000.0,345257000000.0
Firmaz,Revenues,388379000000.0,305179000000.0,233591000000.0,264960000000.0,421105000000.0,451235000000.0,467153000000.0,470171000000.0
Firmaz,Cost of Goods Sold (COGS),343504000000.0,276322000000.0,216001000000.0,249453000000.0,381535000000.0,403094000000.0,410620000000.0,409730000000.0
Firmaz,Gross Profit,44875000000.0,28857000000.0,17590000000.0,15507000000.0,39570000000.0,48141000000.0,56533000000.0,60441000000.0
Firmaz,Operating Expenses,13686000000.0,13376000000.0,15223000000.0,18768000000.0,19411000000.0,21271000000.0,19034000000.0,17726000000.0
Firmaz,Depreciation and Amortization,22135000000.0,26222000000.0,24993000000.0,26714000000.0,24499000000.0,21509000000.0,14615000000.0,13228000000.0
Firmaz,Total Operating Expenses,,,,,,,,
Firmaz,Operating Income,31189000000.0,15481000000.0,2367000000.0,-3261000000.0,19879000000.0,26870000000.0,37499000000.0,42715000000.0
Firmaz,Interest Income,4071000000.0,2466000000.0,2897000000.0,3669000000.0,4123000000.0,1089000000.0,5599000000.0,5581000000.0
Firmaz,Interest Expense,3745000000.0,4042000000.0,3203000000.0,1888000000.0,1804000000.0,1642000000.0,1757000000.0,1373000000.0
Firmaz,Other Non-Operating Items,,,,,,,,
Firmaz,Pre-Tax Income,35621000000.0,18130000000.0,5606000000.0,2047000000.0,28594000000.0,33592000000.0,50289000000.0,55660000000.0
Firmaz,Income Tax Expense,11715000000.0,4695000000.0,829000000.0,-153000000.0,13686000000.0,17066000000.0,23449000000.0,24475000000.0
Firmaz,Net Income,23352000000.0,12977000000.0,4575000000.0,1939000000.0,15052000000.0,16371000000.0,26592000000.0,30918000000.0
Firmb,Cash and Cash Equivalents,4002000000.0,1766000000.0,596000000.0,496654000.0,1151587000.0,732786000.0,667876000.0,665361000.0
Firmb,Accounts Receivable,1265000000.0,826000000.0,505000000.0,473637000.0,426357000.0,454252000.0,336143000.0,348770000.0
Firmb,Inventory,796000000.0,794000000.0,418000000.0,482893000.0,387765000.0,419686000.0,340297000.0,345525000.0
Firmb,Other Current Assets,172000000.0,236000000.0,186000000.0,133000000.0,138779000.0,173437000.0,99342000.0,42092000.0
Firmb,Total Current Assets,9255000000.0,8536000000.0,6053000000.0,5713297000.0,5624711000.0,4775258000.0,3905358000.0,3226950000.0
Firmb,Property Plant & Equipment,,,,,,,,
Firmb,Intangible Assets,52000000.0,104000000.0,166000000.0,221714000.0,296012000.0,312332000.0,326136000.0,243171000.0
Firmb,Other Non-Current Assets,319000000.0,62000000.0,67000000.0,90896000.0,104252000.0,93924000.0,102491000.0,22602000.0
Firmb,Total Assets,11241000000.0,9841000000.0,7370000000.0,7201368000.0,7250894000.0,6412245000.0,5552928000.0,4495246000.0
Firmb,Accounts Payable,596000000.0,485000000.0,296000000.0,293223000.0,324391000.0,356428000.0,335072000.0,286138000.0
Firmb,Short-Term Debt,15000000.0,827000000.0,1413000000.0,0.0,0.0,0.0,0.0,0.0
Firmb,Other Current Liabilities,456000000.0,387000000.0,318000000.0,307262000.0,345619000.0,343017000.0,317296000.0,403104000.0
Firmb,Total Current Liabilities,1153000000.0,1819000000.0,2438000000.0,896030000.0,945496000.0,976223000.0,929958000.0,942682000.0
Firmb,Long-Term Debt,1985000000.0,1989000000.0,10000000.0,1398000000.0,1388458000.0,18998000.0,21439000.0,23389000.0
Firmb,Other Non-Current Liabilities,590000000.0,157000000.0,108000000.0,489356000.0,130390000.0,160219000.0,122149000.0,138584000.0
Firmb,Total Liabilities,3770000000.0,4079000000.0,2901000000.0,2783386000.0,2794496000.0,1584542000.0,1407204000.0,1313784000.0
Firmb,Total Equity,7471000000.0,5762000000.0,4469000000.0,4417982000.0,4456398000.0,4827703000.0,4145724000.0,3181462000.0
Firmb,Total Liabilities and Equity,11241000000.0,9841000000.0,7370000000.0,7201368000.0,7250894000.0,6412245000.0,5552928000.0,4495246000.0
Firmb,Revenues,9714000000.0,6910000000.0,5010000000.0,4681507000.0,4130162000.0,4280159000.0,3997930000.0,3543309000.0
Firmb,Cost of Goods Sold (COGS),3892000000.0,2847000000.0,2199000000.0,2082030000.0,1862399000.0,2053816000.0,1941413000.0,2134219000.0
Firmb,Gross Profit,5822000000.0,4063000000.0,2811000000.0,2599477000.0,2267763000.0,2226343000.0,2056517000.0,1409090000.0
Firmb,Operating Expenses,2612000000.0,2126000000.0,1933000000.0,1840488000.0,1771536000.0,1578104000.0,1408218000.0,1153343000.0
Firmb,Depreciation and Amortization,199000000.0,187000000.0,197000000.0,220125000.0,239148000.0,226235000.0,204205000.0,186989000.0
Firmb,Total Operating Expenses,,,,,,,,
Firmb,Operating Income,3210000000.0,1934000000.0,747000000.0,758989000.0,496227000.0,648239000.0,648299000.0,255747000.0
Firmb,Interest Income,69000000.0,54000000.0,39000000.0,28090000.0,17119000.0,19908000.0,19149000.0,19057000.0
Firmb,Interest Expense,61000000.0,58000000.0,47000000.0,46133000.0,10443000.0,3294000.0,3089000.0,3127000.0
Firmb,Other Non-Operating Items,,,,,,,,
Firmb,Pre-Tax Income,3196000000.0,1905000000.0,743000000.0,754836000.0,510254000.0,662039000.0,663396000.0,271169000.0
Firmb,Income Tax Expense,149000000.0,239000000.0,129000000.0,124249000.0,70264000.0,99503000.0,82306000.0,18023000.0
Firmb,Net Income,3047000000.0,1666000000.0,614000000.0,630587000.0,439990000.0,562536000.0,581090000.0,253146000.0
Firmba,Cash and Cash Equivalents,2103000000.0,1335000000.0,786000000.0,452100000.0,1343500000.0,5826000000.0,805600000.0,1016300000.0
Firmba,Accounts Receivable,4595000000.0,3879000000.0,3049000000.0,2544900000.0,2473600000.0,1942300000.0,1804900000.0,1763700000.0
Firmba,Inventory,3005000000.0,2971000000.0,2213000000.0,1991700000.0,1859500000.0,1494500000.0,1443300000.0,1355400000.0
Firmba,Other Current Assets,922000000.0,1236000000.0,973000000.0,752500000.0,863200000.0,613400000.0,776700000.0,707500000.0
Firmba,Total Current Assets,10625000000.0,9421000000.0,7021000000.0,5741200000.0,6539800000.0,9880700000.0,4834800000.0,4821900000.0
Firmba,Property Plant & Equipment,,,,,,,,
Firmba,Intangible Assets,14978000000.0,16684000000.0,13969000000.0,12758300000.0,14110100000.0,7071300000.0,7804500000.0,7815900000.0
Firmba,Other Non-Current Assets,1051000000.0,-2766000000.0,-2557400000.0,-2622600000.0,-303300000.0,-1609900000.0,-2047200000.0,551700000.0
Firmba,Total Assets,56232000000.0,56669000000.0,45908000000.0,40834300000.0,42852100000.0,31863400000.0,27444600000.0,26833700000.0
Firmba,Accounts Payable,1615000000.0,1428000000.0,926000000.0,822200000.0,820700000.0,691500000.0,641400000.0,612300000.0
Firmba,Short-Term Debt,1271000000.0,2135000000.0,2097400000.0,1051800000.0,2212400000.0,987700000.0,93100000.0,1272800000.0
Firmba,Other Current Liabilities,2452000000.0,2334000000.0,2033200000.0,1741900000.0,1839700000.0,1247900000.0,1162300000.0,1011600000.0
Firmba,Total Current Liabilities,6147000000.0,7048000000.0,4866000000.0,4146300000.0,5349800000.0,3126000000.0,2093300000.0,3089200000.0
Firmba,Long-Term Debt,17719000000.0,18873000000.0,15482000000.0,11420200000.0,12351600000.0,9499600000.0,7031200000.0,5755200000.0
Firmba,Other Non-Current Liabilities,2515000000.0,2569000000.0,4020000000.0,1295000000.0,1171900000.0,771800000.0,-2047200000.0,2951200000.0
Firmba,Total Liabilities,28646000000.0,31256000000.0,24368000000.0,19484100000.0,22304000000.0,15007300000.0,11979900000.0,11795600000.0
Firmba,Total Equity,27586000000.0,25413000000.0,21540000000.0,21350200000.0,20548100000.0,16856099999.0,15464700000.0,15038100000.0
Firmba,Total Liabilities and Equity,56232000000.0,56589000000.0,45908000000.0,40999100000.0,42639400000.0,31863399999.0,27359800000.0,26833700000.0
Firmba,Revenues,24358000000.0,20918000000.0,18274100000.0,16965400000.0,16889600000.0,13090300000.0,12509900000.0,11725900000.0
Firmba,Cost of Goods Sold (COGS),12994000000.0,10961000000.0,9459100000.0,8782700000.0,8970600000.0,7339200000.0,6993000000.0,6737300000.0
